id_transaccion,indice_split,split,monto_final,es_anomalia,tipo_anomalia,split_sugerido,reconstruction_error,severidad,prediccion_anomalia
TRX-007174,1346,validacion,20.84,0,normal,validacion,0.038423568,normal,0
TRX-007175,1347,validacion,2.42,1,venta_fuera_horario,validacion,0.07555762,baja,1
TRX-007178,1348,validacion,5.09,1,efectivo_descuento_alto,validacion,0.05304643,normal,0
TRX-007180,1349,validacion,18.17,0,normal,validacion,0.044301957,normal,0
TRX-007183,1350,validacion,9.27,0,normal,validacion,0.047051106,normal,0
TRX-007187,1605,prueba,3.64,1,venta_fuera_horario,prueba,0.08326551,media,1
TRX-007199,1606,prueba,3.78,1,venta_fuera_horario,prueba,0.082394294,baja,1
TRX-007205,1351,validacion,7.57,0,normal,validacion,0.046937797,normal,0
TRX-007207,1352,validacion,7.46,1,efectivo_descuento_alto,validacion,0.09092658,media,1
TRX-007210,1607,prueba,13.09,0,normal,prueba,0.04639931,normal,0
TRX-007211,1353,validacion,13.78,0,normal,validacion,0.04799618,normal,0
TRX-007212,1354,validacion,18.34,0,normal,validacion,0.046722986,normal,0
TRX-007214,1608,prueba,202.5,1,monto_extremo,prueba,0.8679229,alta,1
TRX-007216,1355,validacion,2.49,0,normal,validacion,0.046685692,normal,0
TRX-007217,1356,validacion,12.17,0,normal,validacion,0.045084108,normal,0
TRX-007218,1357,validacion,15.14,0,normal,validacion,0.04684785,normal,0
TRX-007220,1358,validacion,5.74,0,normal,validacion,0.045815736,normal,0
TRX-007221,1609,prueba,11.19,0,normal,prueba,0.050389316,normal,0
TRX-007224,1359,validacion,53.96,0,normal,validacion,0.084368035,media,1
TRX-007225,1610,prueba,10.17,0,normal,prueba,0.052830093,normal,0
TRX-007229,1360,validacion,7.35,0,normal,validacion,0.057432503,normal,0
TRX-007232,1361,validacion,19.13,0,normal,validacion,0.04030965,normal,0
TRX-007233,1362,validacion,25.62,0,normal,validacion,0.044733644,normal,0
TRX-007235,1611,prueba,4.4,0,normal,prueba,0.038936608,normal,0
TRX-007237,1363,validacion,6.97,0,normal,validacion,0.043832082,normal,0
TRX-007238,1364,validacion,173.57,1,devolucion_monto_alto,validacion,0.7519757,alta,1
TRX-007240,1612,prueba,288.24,1,monto_extremo,prueba,2.2561862,alta,1
TRX-007241,1613,prueba,2.45,1,efectivo_descuento_alto,prueba,0.063401744,normal,0
TRX-007243,1614,prueba,2.52,1,descuento_fuera_politica,prueba,0.34913978,alta,1
TRX-007245,1365,validacion,2.82,1,descuento_fuera_politica,validacion,0.08924912,media,1
TRX-007247,1366,validacion,2.13,1,descuento_fuera_politica,validacion,0.16150555,alta,1
TRX-007249,1615,prueba,2.08,0,normal,prueba,0.051257998,normal,0
TRX-007250,1616,prueba,8.56,0,normal,prueba,0.043301485,normal,0
TRX-007253,1367,validacion,4.94,0,normal,validacion,0.04719013,normal,0
TRX-007257,1617,prueba,53.15,1,empleado_anulaciones_altas,prueba,0.12960124,alta,1
TRX-007259,1368,validacion,22.81,0,normal,validacion,0.050231937,normal,0
TRX-007260,1618,prueba,10.95,0,normal,prueba,0.047369346,normal,0
TRX-007261,1369,validacion,2.53,0,normal,validacion,0.045491233,normal,0
TRX-007263,1370,validacion,311.02,1,monto_extremo,validacion,2.162412,alta,1
TRX-007264,1619,prueba,2.46,0,normal,prueba,0.046849567,normal,0
TRX-007265,1620,prueba,118.49,1,empleado_anulaciones_altas,prueba,0.4151058,alta,1
TRX-007266,1621,prueba,10.54,0,normal,prueba,0.046503033,normal,0
TRX-007267,1371,validacion,59.06,0,normal,validacion,0.050050072,normal,0
TRX-007270,1622,prueba,15.71,0,normal,prueba,0.049426343,normal,0
TRX-007272,1372,validacion,3.21,0,normal,validacion,0.07788104,baja,1
TRX-007275,1373,validacion,11.5,0,normal,validacion,0.039696265,normal,0
TRX-007283,1623,prueba,1.27,0,normal,prueba,0.044437196,normal,0
TRX-007284,1624,prueba,3.74,0,normal,prueba,0.045744307,normal,0
TRX-007286,1374,validacion,21.48,0,normal,validacion,0.04833798,normal,0
TRX-007288,1625,prueba,4.44,0,normal,prueba,0.052855354,normal,0
TRX-007294,1626,prueba,6.15,0,normal,prueba,0.04811435,normal,0
TRX-007303,1375,validacion,0.0,1,monto_inconsistente,validacion,0.10523206,media,1
TRX-007307,1627,prueba,23.56,0,normal,prueba,0.047655508,normal,0
TRX-007311,1376,validacion,3.41,0,normal,validacion,0.0460805,normal,0
TRX-007315,1628,prueba,44.77,0,normal,prueba,0.048165597,normal,0
TRX-007316,1377,validacion,36.25,0,normal,validacion,0.04181788,normal,0
TRX-007317,1378,validacion,5.62,0,normal,validacion,0.05162563,normal,0
TRX-007318,1379,validacion,11.6,1,venta_fuera_horario,validacion,0.10108749,media,1
TRX-007319,1629,prueba,224.01,1,devolucion_monto_alto,prueba,1.026937,alta,1
TRX-007320,1630,prueba,16.34,0,normal,prueba,0.0498764,normal,0
TRX-007321,1631,prueba,4.25,0,normal,prueba,0.03778883,normal,0
TRX-007322,1380,validacion,9.43,0,normal,validacion,0.04790872,normal,0
TRX-007325,1632,prueba,5.2,0,normal,prueba,0.05322574,normal,0
TRX-007327,1381,validacion,2.19,0,normal,validacion,0.049829155,normal,0
TRX-007329,1382,validacion,3.3,0,normal,validacion,0.053987917,normal,0
TRX-007331,1383,validacion,19.06,0,normal,validacion,0.04981647,normal,0
TRX-007333,1633,prueba,3.21,1,venta_fuera_horario,prueba,0.1223832,alta,1
TRX-007334,1634,prueba,42.89,1,venta_fuera_horario,prueba,0.109963425,alta,1
TRX-007335,1384,validacion,1.12,1,efectivo_descuento_alto,validacion,0.0598027,normal,0
TRX-007336,1385,validacion,5.87,0,normal,validacion,0.046222847,normal,0
TRX-007337,1635,prueba,205.39,1,monto_extremo,prueba,1.204161,alta,1
TRX-007341,1636,prueba,11.43,0,normal,prueba,0.041695956,normal,0
TRX-007342,1637,prueba,116.34,1,empleado_anulaciones_altas,prueba,0.26326934,alta,1
TRX-007346,1638,prueba,5.5,0,normal,prueba,0.05364344,normal,0
TRX-007350,1386,validacion,4.05,0,normal,validacion,0.06497658,baja,1
TRX-007351,1639,prueba,130.2,1,monto_extremo,prueba,0.3588608,alta,1
TRX-007356,1640,prueba,33.35,0,normal,prueba,0.054248482,normal,0
TRX-007357,1641,prueba,14.66,0,normal,prueba,0.04992647,normal,0
TRX-007360,1642,prueba,6.54,0,normal,prueba,0.044987652,normal,0
TRX-007361,1387,validacion,9.22,1,efectivo_descuento_alto,validacion,0.1368801,alta,1
TRX-007362,1643,prueba,1.97,0,normal,prueba,0.052123178,normal,0
TRX-007363,1644,prueba,3.93,0,normal,prueba,0.043046206,normal,0
TRX-007364,1388,validacion,3.64,0,normal,validacion,0.041999206,normal,0
TRX-007366,1645,prueba,4.72,0,normal,prueba,0.045032874,normal,0
TRX-007368,1646,prueba,4.36,0,normal,prueba,0.0429364,normal,0
TRX-007370,1389,validacion,4.54,0,normal,validacion,0.049861558,normal,0
TRX-007372,1647,prueba,0.53,1,descuento_fuera_politica,prueba,0.137939,alta,1
TRX-007375,1648,prueba,3.76,1,venta_fuera_horario,prueba,0.07008262,baja,1
TRX-007377,1390,validacion,2.76,0,normal,validacion,0.046783984,normal,0
TRX-007381,1391,validacion,4.77,0,normal,validacion,0.04258695,normal,0
TRX-007385,1392,validacion,-5.0,1,monto_inconsistente,validacion,0.08444203,media,1
TRX-007387,1649,prueba,0.97,1,descuento_fuera_politica,prueba,0.15729025,alta,1
TRX-007390,1393,validacion,2.64,0,normal,validacion,0.045039862,normal,0
TRX-007392,1650,prueba,18.82,0,normal,prueba,0.048959658,normal,0
TRX-007393,1651,prueba,16.24,1,venta_fuera_horario,prueba,0.06931987,baja,1
TRX-007401,1394,validacion,3.57,0,normal,validacion,0.049130403,normal,0
TRX-007403,1395,validacion,1.94,0,normal,validacion,0.05262485,normal,0
TRX-007404,1652,prueba,23.52,1,descuento_fuera_politica,prueba,0.13674733,alta,1
TRX-007406,1653,prueba,3.88,0,normal,prueba,0.04867118,normal,0
TRX-007407,1654,prueba,4.95,1,descuento_fuera_politica,prueba,0.333186,alta,1
TRX-007410,1655,prueba,3.82,0,normal,prueba,0.070950985,baja,1
TRX-007415,1656,prueba,1.98,0,normal,prueba,0.0497064,normal,0
TRX-007416,1657,prueba,119.41,1,empleado_anulaciones_altas,prueba,0.4540306,alta,1
TRX-007419,1658,prueba,29.98,1,descuento_fuera_politica,prueba,0.16069521,alta,1
TRX-007420,1396,validacion,4.88,0,normal,validacion,0.049885172,normal,0
TRX-007421,1659,prueba,7.41,1,efectivo_descuento_alto,prueba,0.052903924,normal,0
TRX-007423,1660,prueba,8.89,0,normal,prueba,0.08777826,media,1
TRX-007424,1661,prueba,0.0,1,monto_inconsistente,prueba,0.06082713,normal,0
TRX-007428,1662,prueba,-25.0,1,monto_inconsistente,prueba,0.21898687,alta,1
TRX-007434,1663,prueba,50.65,0,normal,prueba,0.059816837,normal,0
TRX-007436,1397,validacion,125.81,1,devolucion_monto_alto,validacion,0.33066347,alta,1
TRX-007437,1664,prueba,8.39,0,normal,prueba,0.050933678,normal,0
TRX-007438,1398,validacion,47.22,0,normal,validacion,0.04811949,normal,0
TRX-007443,1665,prueba,10.55,1,descuento_fuera_politica,prueba,0.11327244,alta,1
TRX-007445,1666,prueba,110.84,1,empleado_anulaciones_altas,prueba,0.24609098,alta,1
TRX-007448,1399,validacion,1.65,0,normal,validacion,0.05370441,normal,0
TRX-007453,1400,validacion,9.62,0,normal,validacion,0.05065804,normal,0
TRX-007456,1667,prueba,196.84,1,devolucion_monto_alto,prueba,0.814233,alta,1
TRX-007457,1668,prueba,3.07,0,normal,prueba,0.045175742,normal,0
TRX-007460,1401,validacion,21.86,0,normal,validacion,0.049622573,normal,0
TRX-007461,1669,prueba,2.78,0,normal,prueba,0.043896135,normal,0
TRX-007465,1402,validacion,12.41,0,normal,validacion,0.046657216,normal,0
TRX-007468,1670,prueba,7.02,1,venta_fuera_horario,prueba,0.08194663,baja,1
TRX-007469,1671,prueba,10.19,0,normal,prueba,0.046654705,normal,0
TRX-007470,1403,validacion,20.25,0,normal,validacion,0.047604892,normal,0
TRX-007471,1404,validacion,2.84,1,descuento_fuera_politica,validacion,0.13482201,alta,1
TRX-007473,1672,prueba,14.11,0,normal,prueba,0.046081685,normal,0
TRX-007477,1673,prueba,5.79,0,normal,prueba,0.044275176,normal,0
TRX-007478,1674,prueba,55.19,0,normal,prueba,0.049412616,normal,0
TRX-007479,1675,prueba,15.05,1,descuento_fuera_politica,prueba,0.20774862,alta,1
TRX-007481,1676,prueba,6.95,0,normal,prueba,0.05121504,normal,0
TRX-007484,1677,prueba,-25.0,1,monto_inconsistente,prueba,0.2088339,alta,1
TRX-007487,1678,prueba,24.39,0,normal,prueba,0.054657843,normal,0
TRX-007488,1679,prueba,5.78,1,efectivo_descuento_alto,prueba,0.054925058,normal,0
TRX-007498,1405,validacion,146.75,1,devolucion_monto_alto,validacion,0.65995395,alta,1
TRX-007503,1680,prueba,21.48,1,venta_fuera_horario,prueba,0.07903995,baja,1
TRX-007514,1681,prueba,14.63,0,normal,prueba,0.04967381,normal,0
TRX-007516,1682,prueba,3.06,0,normal,prueba,0.0481062,normal,0
TRX-007520,1683,prueba,30.67,1,empleado_anulaciones_altas,prueba,0.19509403,alta,1
TRX-007526,1406,validacion,10.92,0,normal,validacion,0.047786474,normal,0
TRX-007527,1407,validacion,18.05,0,normal,validacion,0.05104251,normal,0
TRX-007529,1408,validacion,20.04,0,normal,validacion,0.047937654,normal,0
TRX-007531,1409,validacion,276.27,1,monto_extremo,validacion,2.1724737,alta,1
TRX-007536,1684,prueba,8.12,0,normal,prueba,0.041343853,normal,0
TRX-007539,1410,validacion,1.92,0,normal,validacion,0.0501811,normal,0
TRX-007540,1411,validacion,2.76,0,normal,validacion,0.048495363,normal,0
TRX-007544,1685,prueba,4.83,0,normal,prueba,0.04474453,normal,0
TRX-007547,1412,validacion,6.25,1,descuento_fuera_politica,validacion,0.24345474,alta,1
TRX-007548,1413,validacion,17.46,0,normal,validacion,0.047799457,normal,0
TRX-007552,1686,prueba,4.02,0,normal,prueba,0.05042012,normal,0
TRX-007555,1414,validacion,7.48,0,normal,validacion,0.045711063,normal,0
TRX-007560,1687,prueba,5.7,1,efectivo_descuento_alto,prueba,0.07164711,baja,1
TRX-007561,1688,prueba,5.76,0,normal,prueba,0.0502798,normal,0
TRX-007564,1689,prueba,7.17,0,normal,prueba,0.05417504,normal,0
TRX-007567,1690,prueba,1.02,0,normal,prueba,0.047097843,normal,0
TRX-007573,1415,validacion,101.36,0,normal,validacion,0.07815307,baja,1
TRX-007574,1691,prueba,2.06,1,venta_fuera_horario,prueba,0.08939471,media,1
TRX-007575,1416,validacion,8.66,0,normal,validacion,0.047983307,normal,0
TRX-007578,1692,prueba,287.42,1,monto_extremo,prueba,2.189354,alta,1
TRX-007579,1417,validacion,191.28,1,monto_extremo,validacion,0.98229766,alta,1
TRX-007585,1693,prueba,3.19,1,venta_fuera_horario,prueba,0.09318931,media,1
TRX-007586,1418,validacion,19.92,0,normal,validacion,0.041066427,normal,0
TRX-007590,1419,validacion,5.44,1,venta_fuera_horario,validacion,0.08212044,baja,1
TRX-007591,1694,prueba,9.23,0,normal,prueba,0.07794768,baja,1
TRX-007593,1420,validacion,18.56,0,normal,validacion,0.04722987,normal,0
TRX-007595,1421,validacion,117.54,1,empleado_anulaciones_altas,validacion,0.41813508,alta,1
TRX-007596,1422,validacion,2.65,1,efectivo_descuento_alto,validacion,0.10656786,alta,1
TRX-007597,1423,validacion,5.0,0,normal,validacion,0.051329833,normal,0
TRX-007598,1695,prueba,8.93,0,normal,prueba,0.042739112,normal,0
TRX-007599,1424,validacion,2.51,0,normal,validacion,0.0448984,normal,0
TRX-007601,1425,validacion,8.56,0,normal,validacion,0.05242686,normal,0
TRX-007604,1696,prueba,33.34,1,empleado_anulaciones_altas,prueba,0.20584308,alta,1
TRX-007606,1697,prueba,11.13,0,normal,prueba,0.048185147,normal,0
TRX-007609,1426,validacion,0.55,1,descuento_fuera_politica,validacion,0.3474521,alta,1
TRX-007611,1698,prueba,5.69,1,efectivo_descuento_alto,prueba,0.067114554,baja,1
TRX-007613,1699,prueba,4.83,0,normal,prueba,0.05298683,normal,0
TRX-007616,1427,validacion,12.73,0,normal,validacion,0.05302955,normal,0
TRX-007617,1700,prueba,1.15,0,normal,prueba,0.045441795,normal,0
TRX-007621,1701,prueba,3.36,1,efectivo_descuento_alto,prueba,0.099070914,media,1
TRX-007624,1428,validacion,0.77,1,efectivo_descuento_alto,validacion,0.13916938,alta,1
TRX-007629,1429,validacion,8.57,0,normal,validacion,0.043685056,normal,0
TRX-007637,1430,validacion,3.85,0,normal,validacion,0.04663398,normal,0
TRX-007638,1702,prueba,1.33,1,efectivo_descuento_alto,prueba,0.16370334,alta,1
TRX-007642,1703,prueba,4.89,0,normal,prueba,0.04863861,normal,0
TRX-007644,1704,prueba,214.75,1,monto_extremo,prueba,1.0565901,alta,1
TRX-007647,1705,prueba,212.63,1,monto_extremo,prueba,1.2922758,alta,1
TRX-007651,1706,prueba,0.0,1,monto_inconsistente,prueba,0.12374585,alta,1
TRX-007652,1707,prueba,20.22,0,normal,prueba,0.04971889,normal,0
TRX-007655,1708,prueba,20.43,0,normal,prueba,0.049104944,normal,0
TRX-007667,1709,prueba,2.45,0,normal,prueba,0.04957548,normal,0
TRX-007668,1710,prueba,1.06,1,venta_fuera_horario,prueba,0.07824666,baja,1
TRX-007669,1431,validacion,10.93,1,efectivo_descuento_alto,validacion,0.10128026,media,1
TRX-007674,1432,validacion,10.39,0,normal,validacion,0.051505715,normal,0
TRX-007675,1711,prueba,4.58,0,normal,prueba,0.053452235,normal,0
TRX-007677,1433,validacion,1.85,1,efectivo_descuento_alto,validacion,0.08610372,media,1
TRX-007678,1434,validacion,5.3,0,normal,validacion,0.049047884,normal,0
TRX-007679,1435,validacion,5.3,0,normal,validacion,0.0501872,normal,0
TRX-007680,1712,prueba,14.29,0,normal,prueba,0.08555137,media,1
TRX-007681,1436,validacion,80.66,0,normal,validacion,0.06123167,normal,0
TRX-007686,1437,validacion,7.17,0,normal,validacion,0.04584388,normal,0
TRX-007690,1713,prueba,6.4,0,normal,prueba,0.04707905,normal,0
TRX-007692,1714,prueba,8.85,0,normal,prueba,0.039965753,normal,0
TRX-007693,1438,validacion,6.75,1,descuento_fuera_politica,validacion,0.09386159,media,1
TRX-007694,1439,validacion,1.22,0,normal,validacion,0.044608228,normal,0
TRX-007695,1440,validacion,3.39,1,venta_fuera_horario,validacion,0.10306748,media,1
TRX-007702,1715,prueba,5.36,0,normal,prueba,0.045313727,normal,0
TRX-007706,1716,prueba,5.26,0,normal,prueba,0.044953477,normal,0
TRX-007707,1717,prueba,3.59,1,efectivo_descuento_alto,prueba,0.07918755,baja,1
TRX-007708,1441,validacion,1.32,0,normal,validacion,0.046228718,normal,0
TRX-007710,1718,prueba,1.91,1,descuento_fuera_politica,prueba,0.36110577,alta,1
TRX-007711,1719,prueba,-5.0,1,monto_inconsistente,prueba,0.06540656,baja,1
TRX-007712,1720,prueba,50.07,1,empleado_anulaciones_altas,prueba,0.1270027,alta,1
TRX-007713,1442,validacion,21.29,0,normal,validacion,0.04567782,normal,0
TRX-007716,1443,validacion,271.4,1,monto_extremo,validacion,1.572398,alta,1
TRX-007718,1721,prueba,4.06,0,normal,prueba,0.04480571,normal,0
TRX-007725,1722,prueba,52.08,0,normal,prueba,0.044633232,normal,0
TRX-007729,1444,validacion,9.27,0,normal,validacion,0.051516052,normal,0
TRX-007731,1445,validacion,212.59,1,monto_extremo,validacion,1.3025302,alta,1
TRX-007732,1446,validacion,7.5,0,normal,validacion,0.04110028,normal,0
TRX-007737,1447,validacion,2.19,0,normal,validacion,0.047075532,normal,0
TRX-007738,1723,prueba,196.63,1,devolucion_monto_alto,prueba,0.8324869,alta,1
TRX-007740,1724,prueba,4.53,0,normal,prueba,0.047251053,normal,0
TRX-007749,1448,validacion,2.41,0,normal,validacion,0.04360807,normal,0
TRX-007751,1725,prueba,37.49,0,normal,prueba,0.051166534,normal,0
TRX-007757,1726,prueba,3.94,0,normal,prueba,0.051250163,normal,0
TRX-007759,1727,prueba,1.34,1,descuento_fuera_politica,prueba,0.13896348,alta,1
TRX-007760,1728,prueba,18.47,0,normal,prueba,0.051548894,normal,0
TRX-007761,1449,validacion,1.6,0,normal,validacion,0.048018616,normal,0
TRX-007766,1450,validacion,8.78,0,normal,validacion,0.03876428,normal,0
TRX-007769,1729,prueba,80.28,1,empleado_anulaciones_altas,prueba,0.2427523,alta,1
TRX-007770,1730,prueba,13.46,0,normal,prueba,0.049976565,normal,0
TRX-007773,1451,validacion,3.96,0,normal,validacion,0.042890985,normal,0
TRX-007774,1452,validacion,18.66,0,normal,validacion,0.046208363,normal,0
TRX-007775,1731,prueba,2.81,1,descuento_fuera_politica,prueba,0.09195219,media,1
TRX-007776,1732,prueba,61.06,1,empleado_anulaciones_altas,prueba,0.12447559,alta,1
TRX-007777,1733,prueba,8.53,0,normal,prueba,0.04944119,normal,0
TRX-007779,1453,validacion,-12.0,1,monto_inconsistente,validacion,0.106580995,alta,1
TRX-007781,1734,prueba,8.17,0,normal,prueba,0.052180454,normal,0
TRX-007784,1454,validacion,1.62,1,descuento_fuera_politica,validacion,0.12005024,alta,1
TRX-007788,1735,prueba,3.73,0,normal,prueba,0.04707802,normal,0
TRX-007793,1736,prueba,4.89,0,normal,prueba,0.053824387,normal,0
TRX-007795,1737,prueba,28.18,0,normal,prueba,0.049952537,normal,0
TRX-007797,1455,validacion,12.62,0,normal,validacion,0.05010845,normal,0
TRX-007801,1738,prueba,21.96,1,venta_fuera_horario,prueba,0.080180466,baja,1
TRX-007802,1456,validacion,26.25,0,normal,validacion,0.05128133,normal,0
TRX-007803,1457,validacion,1.0,0,normal,validacion,0.050740175,normal,0
TRX-007805,1458,validacion,0.87,0,normal,validacion,0.05362867,normal,0
TRX-007806,1739,prueba,19.69,0,normal,prueba,0.054310203,normal,0
TRX-007811,1459,validacion,3.71,0,normal,validacion,0.04621897,normal,0
TRX-007812,1740,prueba,12.16,1,descuento_fuera_politica,prueba,0.16035098,alta,1
TRX-007813,1741,prueba,6.82,0,normal,prueba,0.04733011,normal,0
TRX-007815,1742,prueba,11.7,0,normal,prueba,0.04937683,normal,0
TRX-007816,1460,validacion,78.07,0,normal,validacion,0.055081457,normal,0
TRX-007818,1743,prueba,5.96,0,normal,prueba,0.046172094,normal,0
TRX-007819,1461,validacion,8.27,0,normal,validacion,0.043406148,normal,0
TRX-007820,1744,prueba,4.22,0,normal,prueba,0.04779334,normal,0
TRX-007825,1462,validacion,8.68,0,normal,validacion,0.050913878,normal,0
TRX-007826,1745,prueba,17.86,1,efectivo_descuento_alto,prueba,0.11622759,alta,1
TRX-007829,1746,prueba,3.49,1,venta_fuera_horario,prueba,0.10170736,media,1
TRX-007831,1747,prueba,3.43,1,venta_fuera_horario,prueba,0.09551436,media,1
TRX-007836,1748,prueba,19.72,0,normal,prueba,0.042700578,normal,0
TRX-007837,1749,prueba,5.71,0,normal,prueba,0.056939527,normal,0
TRX-007839,1750,prueba,4.14,0,normal,prueba,0.04608799,normal,0
TRX-007844,1463,validacion,5.01,0,normal,validacion,0.048890084,normal,0
TRX-007847,1751,prueba,5.06,0,normal,prueba,0.055342164,normal,0
TRX-007848,1752,prueba,7.84,0,normal,prueba,0.042728096,normal,0
TRX-007851,1464,validacion,12.92,1,descuento_fuera_politica,validacion,0.08388192,media,1
TRX-007854,1465,validacion,22.41,0,normal,validacion,0.04981411,normal,0
TRX-007855,1466,validacion,1.71,0,normal,validacion,0.042260002,normal,0
TRX-007858,1467,validacion,11.38,0,normal,validacion,0.04089705,normal,0
TRX-007865,1753,prueba,136.23,1,devolucion_monto_alto,prueba,0.34325013,alta,1
TRX-007866,1468,validacion,1.28,0,normal,validacion,0.04634214,normal,0
TRX-007867,1469,validacion,13.34,0,normal,validacion,0.044875417,normal,0
TRX-007869,1754,prueba,24.1,1,venta_fuera_horario,prueba,0.07561319,baja,1
